date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,second_weight,net_weight,,,,,,,
2025-06-30,10:07:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0748,AP21TB4935,On-site,29210,10690,18520,,,,,,,
2025-06-30,10:20:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0749,AP27TW7569,On-site,29350,10460,18890,,,,,,,
2025-06-30,10:34:34,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0750,AP21TB4935,On-site,27970,10670,17300,,,,,,,
2025-06-30,10:45:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0751,AP27TW7569,On-site,28960,10450,18510,,,,,,,
2025-06-30,10:53:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0752,AP28TC8081,On-site,27300,11080,16220,,,,,,,
2025-06-30,11:00:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0753,AP21TB4935,On-site,26370,10670,15700,,,,,,,
2025-06-30,11:13:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0754,AP27TW7569,On-site,26220,10510,15710,,,,,,,
2025-06-30,11:36:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0755,AP28TC8081,On-site,27500,11140,16360,,,,,,,
2025-06-30,11:39:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0756,AP21TB4935,On-site,27950,10660,17290,,,,,,,
2025-06-30,11:52:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0757,AP27TW7569,On-site,26530,10440,16090,,,,,,,
2025-06-30,13:44:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0758,AP28TC8081,On-site,25180,11150,14030,,,,,,,
2025-06-30,13:46:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0759,AP21TB4935,On-site,27420,10660,16760,,,,,,,
2025-06-30,13:48:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0760,AP27TW7569,On-site,27080,10430,16650,,,,,,,
2025-06-30,14:09:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0761,AP28TC8081,On-site,27190,11100,16090,,,,,,,
2025-06-30,14:18:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0762,AP21TB4935,On-site,26100,10670,15430,,,,,,,
2025-06-30,14:28:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0763,AP27TW7569,On-site,27340,10520,16820,,,,,,,
2025-06-30,14:38:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0764,AP28TC8081,On-site,28530,11120,17410,,,,,,,
2025-06-30,14:49:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0765,AP21TB4935,On-site,28390,10680,17710,,,,,,,
2025-06-30,14:59:11,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0766,AP27TW7569,On-site,27400,10510,16890,,,,,,,
2025-06-30,15:08:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0767,AP28TC8081,On-site,26160,11170,14990,,,,,,,
2025-06-30,15:16:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0768,AP21TB4935,On-site,27980,10680,17300,,,,,,,
2025-06-30,15:26:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0769,AP27TW7569,On-site,27440,10510,16930,,,,,,,
2025-06-30,15:37:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0770,AP28TC8081,On-site,27330,11310,16020,,,,,,,
2025-06-30,15:49:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0771,AP21TB4935,On-site,27450,10670,16780,,,,,,,
2025-06-30,15:59:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0772,AP27TW7569,On-site,27540,10520,17020,,,,,,,
2025-06-30,16:11:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0773,AP28TC8081,On-site,28230,11270,16960,,,,,,,
2025-06-30,16:20:36,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0774,AP21TB4935,On-site,27590,10690,16900,,,,,,,
2025-06-30,17:09:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0775,AP27TW7569,On-site,29990,10530,19460,,,,,,,
2025-06-30,16:32:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0776,AP28TC8081,On-site,29870,10500,19370,,,,,,,
2025-06-30,17:33:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T0777,AP21TB4935,On-site,27740,11340,16400,,,,,,,
2025-06-30,17:45:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0778,AP27TW7569,On-site,27530,10490,17040,,,,,,,
2025-06-30,18:18:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0779,AP28TC8081,On-site,27490,11440,16050,,,,,,,
2025-06-30,18:01:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0780,AP21TB4935,On-site,28260,10680,17580,,,,,,,
2025-06-30,18:15:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0781,AP27TW7569,On-site,29870,10500,19370,,,,,,,
2025-06-30,18:27:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0782,AP21TB4935,On-site,27560,10680,16880,,,,,,,
2025-06-30,20:45:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0783,AP27TW7569,On-site,27860,10490,17370,,,,,,,
2025-06-30,20:55:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0784,AP28TC8081,On-site,28600,11410,17190,,,,,,,
2025-06-30,21:11:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0785,AP27TW7569,On-site,28620,10630,17990,,,,,,,
2025-06-30,21:30:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0786,AP28TC8081,On-site,28680,11390,17290,,,,,,,
2025-06-30,21:35:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0787,AP21TB4935,On-site,28340,10610,17730,,,,,,,
2025-06-30,21:40:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0788,AP27TW7569,On-site,27900,10560,17340,,,,,,,
2025-06-30,21:54:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0789,AP28TC8081,On-site,28340,11410,16930,,,,,,,
2025-06-30,22:05:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0790,AP21TB4935,On-site,28150,10670,17480,,,,,,,
2025-06-30,22:15:34,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0791,AP27TW7569,On-site,28650,10570,18080,,,,,,,
2025-06-30,22:24:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0792,AP28TC8081,On-site,28200,11400,16800,,,,,,,
2025-06-30,22:36:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0793,AP21TB4935,On-site,28250,10670,17580,,,,,,,
2025-06-30,22:47:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0794,AP27TW7569,On-site,29470,10780,18690,,,,,,,
2025-06-30,22:59:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0795,AP28TC8081,On-site,28780,11390,17390,,,,,,,
2025-06-30,23:11:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0796,AP21TB4935,On-site,28410,10670,17740,,,,,,,
2025-06-30,23:19:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0797,AP27TW7569,On-site,28930,10580,18350,,,,,,,
2025-06-30,23:51:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0798,AP21TB4935,On-site,29770,10740,19030,,,,,,,
2025-07-01,0:12:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0799,AP27TW7569,On-site,28760,10580,18180,,,,,,,
2025-07-01,0:16:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0800,AP21TB4935,On-site,27270,10720,16550,,,,,,,
2025-07-01,0:40:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0801,AP27TW7569,On-site,27760,10580,17180,,,,,,,
2025-07-01,0:52:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0802,AP21TB4935,On-site,27610,10710,16900,,,,,,,
2025-07-01,1:03:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0803,AP 26 TA 0434,On-site,27360,10060,17300,,,,,,,
2025-07-01,1:15:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0804,AP27TW7569,On-site,27910,10570,17340,,,,,,,
2025-07-01,1:22:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0805,AP21TB4935,On-site,26890,10720,16170,,,,,,,
2025-07-01,3:07:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0806,AP27TW7569,On-site,28600,10500,18100,,,,,,,
2025-07-01,3:16:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0807,AP21TB4935,On-site,28680,10720,17960,,,,,,,
2025-07-01,3:19:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0808,AP 26 TA 0434,On-site,26460,9970,16490,,,,,,,
2025-07-01,3:36:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0809,AP27TW7569,On-site,30220,10580,19640,,,,,,,
2025-07-01,3:47:33,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0810,AP21TB4935,On-site,28140,10720,17420,,,,,,,
2025-07-01,3:57:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0811,AP 26 TA 0434,On-site,28580,9980,18600,,,,,,,
2025-07-01,4:16:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0812,AP27TW7569,On-site,28720,10500,18220,,,,,,,
2025-07-01,4:21:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0813,AP21TB4935,On-site,28360,10720,17640,,,,,,,
2025-07-01,4:32:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0814,AP 26 TA 0434,On-site,28620,10000,18620,,,,,,,
2025-07-01,4:42:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0815,AP27TW7569,On-site,28550,10510,18040,,,,,,,
2025-07-01,4:55:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0816,AP21TB4935,On-site,29130,10720,18410,,,,,,,
2025-07-01,5:05:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0817,AP 26 TA 0434,On-site,28610,10010,18600,,,,,,,
2025-07-01,5:19:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0818,AP27TW7569,On-site,27700,11970,15730,,,,,,,
2025-07-01,5:29:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0819,AP21TB4935,On-site,28310,10720,17590,,,,,,,
2025-07-01,5:44:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0820,AP 26 TA 0434,On-site,27150,9950,17200,,,,,,,
2025-07-01,5:55:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0821,AP27TW7569,On-site,29800,10570,19230,,,,,,,
2025-07-01,6:10:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0822,AP21TB4935,On-site,27890,10710,17180,,,,,,,
2025-07-01,6:18:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0823,AP27TW7569,On-site,28210,10500,17710,,,,,,,
2025-07-01,9:12:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0824,AP21TB4935,On-site,30180,10700,19480,,,,,,,
2025-07-01,9:29:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0825,AP28TC8081,On-site,29670,11070,18600,,,,,,,
2025-07-01,9:37:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0826,AP27TW7569,On-site,31070,10530,20540,,,,,,,
2025-07-01,9:50:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0827,AP 26 TA 0434,On-site,29330,9920,19410,,,,,,,
2025-07-01,10:03:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0828,AP37TD4869,On-site,32440,10340,22100,,,,,,,
2025-07-01,10:18:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0829,AP21TB4935,On-site,30020,10690,19330,,,,,,,
2025-07-01,10:32:33,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0830,AP27TW7569,On-site,29680,10530,19150,,,,,,,
2025-07-01,10:47:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0831,AP28TC8081,On-site,29980,10990,18990,,,,,,,
2025-07-01,10:59:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0832,AP 26 TA 0434,On-site,27990,9900,18090,,,,,,,
2025-07-01,11:01:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0833,AP21TB4935,On-site,28200,10700,17500,,,,,,,
2025-07-01,11:11:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0834,AP37TD4869,On-site,28910,10540,18370,,,,,,,
2025-07-01,11:24:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0835,AP27TW7569,On-site,28910,10540,18370,,,,,,,
2025-07-01,11:28:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0836,AP21TB4935,On-site,29510,10770,18740,,,,,,,
2025-07-01,11:49:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0837,AP37TD4869,On-site,31630,10340,21290,,,,,,,
2025-07-01,11:52:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0838,AP27TW7569,On-site,30620,10550,20070,,,,,,,
2025-07-01,12:03:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0839,AP21TB4935,On-site,29440,10770,18670,,,,,,,
2025-07-01,12:22:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0840,AP28TC8081,On-site,29350,11020,18330,,,,,,,
2025-07-01,12:24:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0841,AP27TW7569,On-site,29740,10440,19300,,,,,,,
2025-07-01,12:30:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0842,AP37TD4869,On-site,31760,10420,21340,,,,,,,
2025-07-01,12:41:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0843,AP21TB4935,On-site,29130,10690,18440,,,,,,,
2025-07-01,12:45:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0844,AP 26 TA 0434,On-site,27590,9920,17670,,,,,,,
2025-07-01,12:52:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0845,AP28TC8081,On-site,29140,11010,18130,,,,,,,
2025-07-01,12:54:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0846,AP27TW7569,On-site,27530,10460,17070,,,,,,,
2025-07-01,13:05:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0847,AP37TD4869,On-site,29810,10430,19380,,,,,,,
2025-07-01,13:11:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0848,AP 26 TA 0434,On-site,27090,9920,17170,,,,,,,
2025-07-01,14:34:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0849,AP37TD4869,On-site,29380,10460,18920,,,,,,,
2025-07-01,14:40:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0850,AP 26 TA 0434,On-site,27580,9920,17660,,,,,,,
2025-07-01,14:49:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0851,AP28TC8081,On-site,26570,10990,15580,,,,,,,
2025-07-01,15:10:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0852,AP27TW7569,On-site,28000,10560,17440,,,,,,,
2025-07-01,15:22:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0853,AP 26 TA 0434,On-site,26230,9940,16290,,,,,,,
2025-07-01,15:25:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0854,AP37TD4869,On-site,29720,10430,19290,,,,,,,
2025-07-01,15:38:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0855,AP28TC8081,On-site,26750,10990,15760,,,,,,,
2025-07-01,15:42:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0856,AP27TW7569,On-site,28060,10560,17500,,,,,,,
2025-07-01,15:55:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0857,AP37TD4869,On-site,30010,10440,19570,,,,,,,
2025-07-01,16:03:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0858,AP 26 TA 0434,On-site,27790,9920,17870,,,,,,,
2025-07-01,16:12:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0859,AP28TC8081,On-site,27620,10970,16650,,,,,,,
2025-07-01,16:24:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0860,AP27TW7569,On-site,29960,10540,19420,,,,,,,
2025-07-01,16:31:15,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0861,AP21TB4935,On-site,29100,10740,18360,,,,,,,
2025-07-01,16:45:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0862,AP37TD4869,On-site,27470,10420,17050,,,,,,,
2025-07-01,16:55:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0863,AP28TC8081,On-site,26290,10950,15340,,,,,,,
2025-07-01,17:05:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0864,AP 26 TA 0434,On-site,24240,9900,14340,,,,,,,
2025-07-01,17:14:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0865,AP27TW7569,On-site,26460,10540,15920,,,,,,,
2025-07-01,17:24:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0866,AP21TB4935,On-site,27760,10730,17030,,,,,,,
2025-07-01,17:37:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0867,AP37TD4869,On-site,28740,10360,18380,,,,,,,
2025-07-01,17:51:11,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0868,AP28TC8081,On-site,29500,10970,18530,,,,,,,
2025-07-01,17:55:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0869,AP 26 TA 0434,On-site,29450,9910,19540,,,,,,,
2025-07-01,18:04:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0870,AP27TW7569,On-site,28340,10490,17850,,,,,,,
2025-07-01,18:12:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0871,AP21TB4935,On-site,26840,10750,16090,,,,,,,
2025-07-01,18:25:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0872,AP37TD4869,On-site,30700,10420,20280,,,,,,,
2025-07-01,18:37:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0873,AP 26 TA 0434,On-site,26930,9980,16950,,,,,,,
2025-07-01,18:42:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0874,AP27TW7569,On-site,29080,10490,18590,,,,,,,
2025-07-01,20:31:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0875,AP21TB4935,On-site,26770,10770,16000,,,,,,,
2025-07-01,20:41:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0876,AP37TD4869,On-site,30650,10550,20100,,,,,,,
2025-07-01,20:45:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0877,AP27TW7569,On-site,26260,10580,15680,,,,,,,
2025-07-01,20:52:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0878,AP28TC8081,On-site,27740,11070,16670,,,,,,,
2025-07-01,21:30:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0879,AP37TD4869,On-site,28690,10450,18240,,,,,,,
2025-07-01,21:32:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0880,AP28TC8081,On-site,29610,10450,19160,,,,,,,
2025-07-01,22:16:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0881,AP21TB4935,On-site,25770,10770,15000,,,,,,,
2025-07-01,22:24:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0882,AP28TC8081,On-site,25240,11110,14130,,,,,,,
2025-07-01,22:28:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0883,AP 26 TA 0434,On-site,28680,10040,18640,,,,,,,
2025-07-01,22:38:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0884,AP37TD4869,On-site,26290,9330,16960,,,,,,,
2025-07-01,22:39:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0885,AP28TC8081,On-site,28920,11300,17620,,,,,,,
2025-07-01,22:45:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0886,AP21TB4935,On-site,24910,10770,14140,,,,,,,
2025-07-01,22:48:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0887,AP 26 TA 0434,On-site,24140,10030,14110,,,,,,,
2025-07-01,22:53:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0888,AP37TD4869,On-site,29940,10470,19470,,,,,,,
2025-07-01,23:04:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0889,AP 26 TA 0434,On-site,22880,10000,12880,,,,,,,
2025-07-01,23:05:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0890,AP28TC8081,On-site,28480,11290,17190,,,,,,,
2025-07-01,23:07:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0891,AP21TB4935,On-site,26690,10740,15950,,,,,,,
2025-07-01,23:15:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0892,AP27TW7569,On-site,27200,10600,16600,,,,,,,
2025-07-01,23:16:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0893,AP 26 TA 0434,On-site,25760,10070,15690,,,,,,,
2025-07-01,23:41:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0894,AP37TD4869,On-site,25410,10430,14980,,,,,,,
2025-07-01,23:33:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0895,AP27TW7569,On-site,29510,10720,18790,,,,,,,
2025-07-01,23:42:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0896,AP28TC8081,On-site,28030,11210,16820,,,,,,,
2025-07-01,23:49:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0897,AP 26 TA 0434,On-site,29740,10050,19690,,,,,,,
